source,target,demand_value
SNVAng,NYCMng,5.641349
CHINng,ATLAM5,2.397514
LOSAng,WASHng,54.316926
IPLSng,LOSAng,1.538027
STTLng,DNVRng,8.217954
IPLSng,DNVRng,9.022164
DNVRng,LOSAng,7.7918
WASHng,KSCYng,47.400941
DNVRng,ATLAng,1.300027
CHINng,SNVAng,7.216741
LOSAng,HSTNng,6.458628
WASHng,STTLng,27.416037
STTLng,SNVAng,7.914387
WASHng,KSCYng,7.750587
LOSAng,WASHng,134.34197
DNVRng,STTLng,8.18074
ATLAng,NYCMng,6.589771
ATLAM5,NYCMng,0.013333
ATLAng,DNVRng,9.108913
IPLSng,ATLAng,5.079383
NYCMng,KSCYng,12.340662
DNVRng,SNVAng,7.209826
NYCMng,IPLSng,13.835733
STTLng,CHINng,18.713434
ATLAng,STTLng,0.970674
LOSAng,WASHng,27.683537
WASHng,IPLSng,18.762988
WASHng,HSTNng,62.847773
ATLAM5,DNVRng,1.066097
NYCMng,WASHng,92.029646
STTLng,LOSAng,16.238014
SNVAng,STTLng,1.8053
ATLAM5,ATLAM5,0.013333
NYCMng,DNVRng,44.303356
DNVRng,KSCYng,10.994197
ATLAM5,DNVRng,0.013333
ATLAM5,STTLng,0.013333
ATLAM5,STTLng,0.935143
ATLAng,DNVRng,9.495157
SNVAng,WASHng,5.101044
KSCYng,DNVRng,5.800216
IPLSng,ATLAng,9.999268
ATLAM5,HSTNng,1.601928
KSCYng,HSTNng,13.758825
WASHng,LOSAng,101.759026
STTLng,WASHng,4.376613
SNVAng,WASHng,14.250546
CHINng,LOSAng,11.682877
CHINng,ATLAM5,0.188079
CHINng,ATLAng,55.603475
SNVAng,WASHng,5.998426
WASHng,NYCMng,21.1675
STTLng,NYCMng,4.877655
SNVAng,KSCYng,0.013333
STTLng,ATLAM5,1.727463
CHINng,HSTNng,9.435595
CHINng,STTLng,6.962937
HSTNng,IPLSng,1.734982
HSTNng,DNVRng,0.013333
WASHng,ATLAng,31.606947
CHINng,KSCYng,6.730246
WASHng,LOSAng,37.286884
STTLng,LOSAng,9.933831
HSTNng,IPLSng,0.013333
LOSAng,NYCMng,64.024665
IPLSng,SNVAng,0.013333
WASHng,DNVRng,40.016045
STTLng,HSTNng,10.68931
LOSAng,NYCMng,14.108222
KSCYng,STTLng,7.465101
ATLAM5,DNVRng,4.480568
CHINng,NYCMng,26.28665
DNVRng,STTLng,21.724668
STTLng,IPLSng,4.231732
STTLng,DNVRng,8.576366
IPLSng,CHINng,16.163466
WASHng,STTLng,6.821751
SNVAng,WASHng,8.998004
ATLAng,STTLng,11.856004
IPLSng,LOSAng,111.286813
DNVRng,SNVAng,0.013333
DNVRng,SNVAng,3.306866
NYCMng,ATLAng,3.558537
DNVRng,STTLng,28.034364
KSCYng,CHINng,9.684183
LOSAng,WASHng,12.231955
SNVAng,WASHng,0.013333
KSCYng,HSTNng,1.693107
ATLAM5,IPLSng,2.10116
CHINng,WASHng,2.348538
WASHng,NYCMng,86.360925
ATLAng,SNVAng,56.835548
HSTNng,STTLng,1.465035
HSTNng,KSCYng,0.013333
CHINng,ATLAM5,0.013333
LOSAng,HSTNng,15.370857
ATLAM5,SNVAng,0.013333
STTLng,LOSAng,38.270124
CHINng,ATLAng,8.323846
LOSAng,WASHng,112.996813
CHINng,WASHng,30.121917
CHINng,HSTNng,23.90053
WASHng,IPLSng,1.84533
LOSAng,WASHng,110.684572
ATLAng,STTLng,6.892253
STTLng,DNVRng,12.072129
ATLAng,STTLng,17.515041
WASHng,KSCYng,37.554846
HSTNng,IPLSng,6.222805
IPLSng,WASHng,3.328922
ATLAM5,WASHng,2.926243
STTLng,IPLSng,3.895056
NYCMng,NYCMng,12.917839
CHINng,KSCYng,8.164145
WASHng,ATLAng,13.087454
WASHng,DNVRng,4.496772
STTLng,NYCMng,6.530948
KSCYng,DNVRng,2.735813
WASHng,SNVAng,0.363543
STTLng,LOSAng,17.241355
STTLng,NYCMng,2.458555
DNVRng,ATLAng,10.394665
WASHng,IPLSng,1.700273
KSCYng,STTLng,2.541492
NYCMng,ATLAng,18.261515
KSCYng,ATLAng,33.00617
IPLSng,CHINng,43.823171
DNVRng,SNVAng,0.475347
CHINng,LOSAng,2.589439
STTLng,ATLAM5,0.7724
CHINng,ATLAng,21.067362
DNVRng,SNVAng,1.269294
STTLng,ATLAM5,0.013333
STTLng,SNVAng,2.674193
IPLSng,KSCYng,9.729378
HSTNng,HSTNng,0.90667
ATLAng,KSCYng,0.013333
CHINng,KSCYng,5.979874
HSTNng,DNVRng,2.095537
KSCYng,DNVRng,5.698832
ATLAM5,CHINng,0.013333
IPLSng,SNVAng,3.995824
WASHng,STTLng,6.665659
WASHng,CHINng,70.948535
IPLSng,WASHng,19.315549
CHINng,ATLAM5,0.013333
KSCYng,DNVRng,18.655316
SNVAng,HSTNng,0.013333
STTLng,IPLSng,1.346805
ATLAM5,LOSAng,0.013333
ATLAM5,CHINng,0.912856
CHINng,ATLAM5,0.847361
CHINng,NYCMng,9.932739
WASHng,ATLAng,23.134682
NYCMng,HSTNng,22.171576
WASHng,IPLSng,43.847789
KSCYng,ATLAng,25.035119
STTLng,DNVRng,2.569869
KSCYng,LOSAng,12.174873
NYCMng,ATLAng,34.211888
STTLng,KSCYng,3.777155
IPLSng,KSCYng,0.013333
DNVRng,CHINng,99.746721
DNVRng,STTLng,6.857658
KSCYng,DNVRng,10.330795
KSCYng,STTLng,0.706858
HSTNng,NYCMng,3.932623
CHINng,WASHng,43.779503
ATLAM5,WASHng,0.013333
DNVRng,SNVAng,4.594808
ATLAng,DNVRng,14.143874
KSCYng,DNVRng,12.739465
NYCMng,WASHng,8.907151
WASHng,ATLAng,92.471124
CHINng,WASHng,7.925205
SNVAng,DNVRng,2.083981
IPLSng,DNVRng,3.162614
HSTNng,NYCMng,1.615677
ATLAM5,KSCYng,3.47992
ATLAng,IPLSng,15.408272
IPLSng,ATLAng,1.908925
CHINng,SNVAng,5.843734
IPLSng,WASHng,11.055202
STTLng,SNVAng,12.567848
IPLSng,DNVRng,6.381391
ATLAng,IPLSng,1.180117
IPLSng,CHINng,69.58921
STTLng,IPLSng,2.499283
KSCYng,CHINng,12.541785
IPLSng,LOSAng,23.204476
KSCYng,CHINng,6.594657
SNVAng,LOSAng,13.865706
DNVRng,SNVAng,0.013333
ATLAng,STTLng,5.635758
ATLAng,STTLng,18.648811
ATLAM5,DNVRng,2.108129
SNVAng,WASHng,0.013333
NYCMng,STTLng,14.045037
HSTNng,WASHng,1.545917
STTLng,IPLSng,0.853277
CHINng,IPLSng,22.852116
DNVRng,SNVAng,10.951214
ATLAng,SNVAng,3.598537
ATLAng,CHINng,23.628178
KSCYng,SNVAng,2.762438
KSCYng,HSTNng,3.54285
NYCMng,CHINng,76.177077
DNVRng,NYCMng,13.126073
CHINng,DNVRng,12.374549
NYCMng,ATLAng,33.546282
STTLng,KSCYng,8.205197
KSCYng,ATLAng,9.867251
CHINng,ATLAM5,0.013333
STTLng,SNVAng,0.290147
KSCYng,HSTNng,3.809209
LOSAng,HSTNng,4.981487
KSCYng,DNVRng,3.873276
SNVAng,STTLng,9.868995
ATLAng,STTLng,4.225585
ATLAM5,LOSAng,3.58824
WASHng,LOSAng,92.913792
DNVRng,NYCMng,25.415927
ATLAng,KSCYng,4.316433
LOSAng,ATLAng,29.332154
ATLAng,IPLSng,18.878394
NYCMng,STTLng,18.923931
LOSAng,ATLAM5,29.653329
DNVRng,LOSAng,41.527955
IPLSng,LOSAng,1.78766
CHINng,ATLAM5,0.013333
DNVRng,STTLng,9.851466
CHINng,NYCMng,31.590752
IPLSng,LOSAng,18.935942
HSTNng,NYCMng,5.886918
KSCYng,DNVRng,27.415735
KSCYng,HSTNng,1.013648
DNVRng,SNVAng,3.480798
IPLSng,SNVAng,8.510172
KSCYng,LOSAng,6.829145
IPLSng,ATLAng,5.187115
DNVRng,NYCMng,20.630654
HSTNng,KSCYng,0.291465
DNVRng,ATLAM5,0.013333
LOSAng,NYCMng,145.212133
NYCMng,ATLAng,8.058929
LOSAng,WASHng,53.14181
IPLSng,LOSAng,54.188605
WASHng,ATLAng,25.295354
NYCMng,LOSAng,10.093479
ATLAng,CHINng,51.650297
HSTNng,SNVAng,2.886542
STTLng,CHINng,1.333532
CHINng,WASHng,122.111734
IPLSng,WASHng,96.241378
ATLAM5,SNVAng,0.013333
HSTNng,WASHng,2.553357
WASHng,SNVAng,39.93586
IPLSng,HSTNng,2.643443
STTLng,KSCYng,1.769993
LOSAng,KSCYng,0.402875
CHINng,NYCMng,84.400971
KSCYng,HSTNng,7.882221
LOSAng,KSCYng,9.116494
ATLAM5,KSCYng,0.013333
CHINng,HSTNng,2.66537
DNVRng,CHINng,55.119815
ATLAM5,DNVRng,3.534308
DNVRng,SNVAng,34.053005
ATLAng,IPLSng,8.40374
ATLAM5,SNVAng,0.013333
CHINng,LOSAng,11.230268
WASHng,ATLAng,44.926055
HSTNng,KSCYng,2.75097
WASHng,ATLAng,2.151006
STTLng,NYCMng,22.591514
SNVAng,HSTNng,0.013333
ATLAng,CHINng,13.412198
STTLng,KSCYng,8.410571
KSCYng,DNVRng,10.973745
LOSAng,HSTNng,12.532113
IPLSng,WASHng,3.095983
LOSAng,ATLAng,52.669743
ATLAng,STTLng,6.876131
HSTNng,ATLAng,0.365554
DNVRng,KSCYng,8.030515
HSTNng,WASHng,90.98141
ATLAM5,KSCYng,1.551643
DNVRng,CHINng,12.658159
WASHng,SNVAng,3.464481
SNVAng,WASHng,1.75468
CHINng,KSCYng,6.905085
LOSAng,STTLng,31.612095
LOSAng,ATLAM5,0.772966
SNVAng,KSCYng,0.013333
CHINng,ATLAng,7.982482
HSTNng,STTLng,0.013333
LOSAng,IPLSng,4.215202
WASHng,KSCYng,21.688239
HSTNng,KSCYng,1.065787
CHINng,ATLAM5,0.013333
STTLng,KSCYng,6.994702
DNVRng,SNVAng,0.269737
IPLSng,LOSAng,22.907719
WASHng,KSCYng,0.013333
ATLAng,IPLSng,0.013333
STTLng,SNVAng,1.737788
IPLSng,KSCYng,2.157051
ATLAng,SNVAng,1.446661
IPLSng,SNVAng,12.848641
STTLng,LOSAng,11.040468
HSTNng,WASHng,2.258922
DNVRng,ATLAng,25.155023
CHINng,WASHng,9.336937
HSTNng,CHINng,8.349889
CHINng,ATLAng,6.253642
STTLng,IPLSng,3.393899
KSCYng,NYCMng,6.197334
ATLAng,IPLSng,7.266562
STTLng,HSTNng,2.624947
ATLAM5,DNVRng,4.046331
CHINng,WASHng,86.989526
ATLAM5,WASHng,1.648513
ATLAng,SNVAng,2.383036
ATLAM5,HSTNng,0.013333
DNVRng,KSCYng,7.528772
KSCYng,LOSAng,7.43916
WASHng,HSTNng,36.653582
ATLAM5,DNVRng,0.4059
HSTNng,IPLSng,5.283302
STTLng,LOSAng,12.245867
WASHng,KSCYng,18.119307
ATLAng,KSCYng,6.805776
STTLng,KSCYng,1.330719
WASHng,ATLAng,99.57855
ATLAng,ATLAM5,1.595269
NYCMng,CHINng,77.655022
LOSAng,ATLAng,92.116856
ATLAng,LOSAng,29.973835
ATLAng,IPLSng,3.591176
WASHng,CHINng,57.398887
WASHng,ATLAng,16.637147
STTLng,DNVRng,3.84553
ATLAM5,LOSAng,0.013333
LOSAng,ATLAM5,3.274144
WASHng,ATLAng,108.462114
HSTNng,CHINng,2.595594
NYCMng,STTLng,12.014658
IPLSng,LOSAng,3.080382
HSTNng,DNVRng,24.402673
WASHng,NYCMng,14.543125
CHINng,LOSAng,135.101697
WASHng,ATLAng,106.188979
SNVAng,STTLng,9.330846
KSCYng,CHINng,10.156782
STTLng,HSTNng,2.459464
ATLAng,LOSAng,28.863312
SNVAng,NYCMng,0.790348
HSTNng,WASHng,10.805284
WASHng,IPLSng,31.410722
ATLAng,CHINng,10.931711
IPLSng,LOSAng,19.670048
NYCMng,DNVRng,24.017087
NYCMng,IPLSng,17.999134
SNVAng,KSCYng,0.013333
ATLAng,IPLSng,5.330598
DNVRng,KSCYng,0.953864
ATLAM5,HSTNng,0.013333
ATLAM5,LOSAng,1.810901
IPLSng,CHINng,54.238583
LOSAng,WASHng,33.810373
DNVRng,LOSAng,8.441614
KSCYng,ATLAng,8.046616
WASHng,KSCYng,27.73994
KSCYng,DNVRng,2.719087
CHINng,ATLAM5,0.013333
ATLAM5,NYCMng,1.808823
ATLAM5,ATLAng,1.165285
IPLSng,KSCYng,28.457714
IPLSng,DNVRng,31.27537
CHINng,WASHng,11.802739
ATLAM5,HSTNng,0.013333
NYCMng,SNVAng,32.911691
ATLAng,DNVRng,11.456482
NYCMng,WASHng,95.404647
WASHng,DNVRng,5.908407
IPLSng,HSTNng,3.2691
ATLAng,LOSAng,15.108361
CHINng,KSCYng,9.928316
WASHng,LOSAng,34.769237
DNVRng,NYCMng,30.062574
CHINng,NYCMng,45.119465
ATLAng,STTLng,22.352891
STTLng,WASHng,26.673929
ATLAM5,LOSAng,0.388527
SNVAng,STTLng,1.400148
ATLAM5,HSTNng,0.013333
ATLAM5,SNVAng,0.013333
ATLAng,LOSAng,104.33433
STTLng,IPLSng,1.070579
STTLng,WASHng,11.688422
IPLSng,LOSAng,19.879067
NYCMng,SNVAng,3.000929
CHINng,WASHng,5.695674
WASHng,CHINng,86.591938
KSCYng,ATLAng,9.621538
KSCYng,HSTNng,5.461782
ATLAM5,CHINng,0.013333
IPLSng,ATLAng,15.893779
DNVRng,ATLAng,10.560965
SNVAng,STTLng,2.831658
HSTNng,NYCMng,2.95045
KSCYng,SNVAng,0.013333
KSCYng,LOSAng,1.831712
IPLSng,WASHng,75.576853
HSTNng,SNVAng,2.032962
WASHng,SNVAng,26.153038
LOSAng,HSTNng,1.185404
STTLng,SNVAng,0.013333
CHINng,ATLAM5,0.013333
HSTNng,NYCMng,2.647318
HSTNng,LOSAng,3.408083
HSTNng,ATLAng,2.096492
CHINng,ATLAM5,2.542196
HSTNng,IPLSng,17.901651
LOSAng,WASHng,62.124865
NYCMng,WASHng,62.426053
CHINng,ATLAM5,0.095994
NYCMng,IPLSng,10.505247
STTLng,NYCMng,6.546227
CHINng,WASHng,17.159137
DNVRng,IPLSng,30.656663
ATLAM5,HSTNng,0.013333
IPLSng,WASHng,27.971169
KSCYng,DNVRng,7.882592
LOSAng,SNVAng,0.013333
KSCYng,SNVAng,2.548796
WASHng,KSCYng,23.006658
HSTNng,SNVAng,0.740623
HSTNng,SNVAng,0.013333
CHINng,KSCYng,1.110379
NYCMng,SNVAng,3.012278
SNVAng,KSCYng,2.16527
ATLAng,LOSAng,1.715334
DNVRng,STTLng,9.006239
SNVAng,IPLSng,2.218221
DNVRng,SNVAng,3.305037
KSCYng,DNVRng,9.692212
DNVRng,IPLSng,0.830947
WASHng,KSCYng,16.248012
IPLSng,SNVAng,0.013333
ATLAM5,IPLSng,0.013333
LOSAng,STTLng,14.397815
NYCMng,SNVAng,1.695401
ATLAng,WASHng,7.098919
STTLng,NYCMng,10.749184
WASHng,ATLAng,24.633123
DNVRng,STTLng,9.95531
NYCMng,SNVAng,58.139958
STTLng,DNVRng,5.353296
ATLAng,LOSAng,5.192689
ATLAM5,WASHng,0.535937
WASHng,ATLAng,97.179079
HSTNng,ATLAng,0.013333
STTLng,HSTNng,1.958048
CHINng,WASHng,63.039778
HSTNng,LOSAng,103.276073
HSTNng,DNVRng,8.957314
KSCYng,WASHng,13.476256
LOSAng,IPLSng,39.938445
CHINng,LOSAng,33.926507
NYCMng,ATLAng,31.532385
WASHng,CHINng,3.23006
NYCMng,KSCYng,5.685277
WASHng,LOSAng,18.662875
STTLng,KSCYng,2.563465
ATLAng,STTLng,3.144011
DNVRng,IPLSng,23.499826
IPLSng,LOSAng,67.518138
HSTNng,SNVAng,1.972364
DNVRng,NYCMng,7.851397
WASHng,DNVRng,49.085507
STTLng,NYCMng,20.984449
DNVRng,STTLng,47.276406
SNVAng,IPLSng,0.013333
NYCMng,KSCYng,0.013333
SNVAng,HSTNng,0.013333
DNVRng,SNVAng,2.736677
SNVAng,KSCYng,0.013333
ATLAM5,CHINng,0.50298
CHINng,DNVRng,8.325412
SNVAng,WASHng,2.314776
HSTNng,NYCMng,14.771708
DNVRng,ATLAng,13.749125
STTLng,WASHng,7.534691
ATLAM5,HSTNng,0.013333
KSCYng,IPLSng,10.28741
IPLSng,LOSAng,8.575126
WASHng,KSCYng,8.673476
ATLAM5,KSCYng,0.013333
ATLAM5,DNVRng,0.998091
HSTNng,SNVAng,0.927432
LOSAng,WASHng,12.016064
DNVRng,WASHng,148.661156
STTLng,NYCMng,9.116476
IPLSng,ATLAM5,0.013333
HSTNng,KSCYng,0.120773
ATLAM5,LOSAng,0.013333
LOSAng,ATLAng,14.213129
KSCYng,ATLAng,0.787792
WASHng,IPLSng,53.732022
DNVRng,NYCMng,22.556185
SNVAng,KSCYng,0.013333
ATLAng,SNVAng,0.925545
WASHng,IPLSng,24.586397
WASHng,STTLng,24.251069
KSCYng,HSTNng,1.465609
DNVRng,WASHng,34.422767
DNVRng,HSTNng,30.407981
IPLSng,WASHng,14.588857
IPLSng,WASHng,20.414488
ATLAM5,KSCYng,5.847965
CHINng,SNVAng,15.734593
IPLSng,SNVAng,0.013333
SNVAng,LOSAng,10.205296
CHINng,DNVRng,8.00993
ATLAng,IPLSng,4.343949
CHINng,KSCYng,11.855116
SNVAng,WASHng,0.69546
SNVAng,WASHng,0.972942
CHINng,WASHng,6.454844
KSCYng,STTLng,0.013333
CHINng,NYCMng,110.035437
WASHng,ATLAng,112.244625
CHINng,WASHng,42.813107
ATLAng,LOSAng,23.991715
ATLAM5,HSTNng,1.013254
LOSAng,NYCMng,45.199392
CHINng,NYCMng,6.647273
WASHng,ATLAng,11.359501
NYCMng,DNVRng,17.134972
HSTNng,STTLng,1.762284
ATLAng,SNVAng,4.163909
LOSAng,KSCYng,6.619926
CHINng,IPLSng,23.566526
IPLSng,SNVAng,6.834906
ATLAng,CHINng,26.996542
ATLAng,SNVAng,6.405621
HSTNng,STTLng,7.342107
ATLAng,WASHng,8.299527
HSTNng,WASHng,20.968952
HSTNng,NYCMng,8.013447
ATLAM5,CHINng,1.478612
HSTNng,NYCMng,5.921919
DNVRng,STTLng,36.996498
CHINng,WASHng,76.113215
DNVRng,LOSAng,40.519766
LOSAng,WASHng,29.24726
DNVRng,STTLng,6.10734
STTLng,KSCYng,5.99737
ATLAng,LOSAng,11.082519
SNVAng,STTLng,1.660139
ATLAM5,LOSAng,5.895179
KSCYng,HSTNng,2.105141
KSCYng,WASHng,2.586099
NYCMng,STTLng,21.869843
KSCYng,DNVRng,6.484443
LOSAng,NYCMng,0.013333
LOSAng,HSTNng,25.083167
IPLSng,SNVAng,4.852868
SNVAng,LOSAng,2.756372
ATLAM5,LOSAng,0.013333
WASHng,ATLAng,53.844893
STTLng,LOSAng,20.936236
WASHng,DNVRng,17.517863
SNVAng,DNVRng,0.201771
ATLAM5,CHINng,2.431271
STTLng,DNVRng,2.531613
SNVAng,KSCYng,1.123412
KSCYng,HSTNng,5.464058
CHINng,WASHng,17.848861
STTLng,IPLSng,24.363965
LOSAng,WASHng,11.073764
SNVAng,ATLAng,0.697247
WASHng,SNVAng,4.927345
STTLng,WASHng,39.713649
ATLAng,DNVRng,1.993477
ATLAng,CHINng,6.261097
STTLng,IPLSng,19.914528
SNVAng,KSCYng,0.013333
ATLAM5,WASHng,0.682197
DNVRng,STTLng,8.196347
SNVAng,NYCMng,0.230033
SNVAng,NYCMng,2.467979
NYCMng,ATLAng,12.324881
STTLng,SNVAng,4.100427
WASHng,CHINng,84.061598
STTLng,HSTNng,3.614452
NYCMng,CHINng,115.818155
IPLSng,LOSAng,36.649295
ATLAM5,WASHng,2.124649
WASHng,DNVRng,8.992099
STTLng,DNVRng,3.886591
STTLng,SNVAng,0.13921
LOSAng,WASHng,12.249011
KSCYng,ATLAng,7.81104
IPLSng,CHINng,98.004006
DNVRng,HSTNng,8.038566
IPLSng,KSCYng,3.426582
WASHng,DNVRng,22.154638
SNVAng,IPLSng,3.496892
WASHng,SNVAng,44.24539
IPLSng,LOSAng,6.157016
IPLSng,HSTNng,49.526
ATLAng,CHINng,6.109629
DNVRng,SNVAng,3.496973
ATLAng,ATLAng,4.024147
NYCMng,SNVAng,1.673497
DNVRng,NYCMng,11.999887
HSTNng,NYCMng,8.68266
NYCMng,HSTNng,16.800534
NYCMng,DNVRng,16.472604
HSTNng,KSCYng,1.140507
SNVAng,STTLng,1.267112
IPLSng,KSCYng,6.822287
ATLAng,WASHng,17.470961
LOSAng,KSCYng,10.075293
KSCYng,NYCMng,11.933829
KSCYng,CHINng,94.705967
NYCMng,CHINng,53.358671
STTLng,DNVRng,8.072901
NYCMng,IPLSng,38.941465
STTLng,IPLSng,9.92873
KSCYng,SNVAng,4.941877
ATLAng,NYCMng,10.583647
DNVRng,CHINng,44.665641
ATLAM5,CHINng,3.564471
DNVRng,STTLng,21.533263
NYCMng,CHINng,107.340104
SNVAng,ATLAng,1.269915
WASHng,ATLAM5,0.013333
DNVRng,WASHng,23.07099
HSTNng,WASHng,9.388016
IPLSng,KSCYng,8.978023
SNVAng,KSCYng,2.75837
WASHng,ATLAng,43.06568
ATLAM5,LOSAng,0.013333
ATLAng,LOSAng,7.731105
KSCYng,DNVRng,7.722473
ATLAM5,CHINng,6.543294
WASHng,NYCMng,50.353697
DNVRng,SNVAng,1.95131
DNVRng,ATLAM5,0.013333
ATLAM5,WASHng,0.013333
ATLAM5,CHINng,0.013333
LOSAng,KSCYng,11.489087
NYCMng,WASHng,42.339312
ATLAM5,KSCYng,0.013333
KSCYng,DNVRng,2.868587
CHINng,KSCYng,5.696268
NYCMng,KSCYng,19.878313
KSCYng,STTLng,9.682072
ATLAng,STTLng,4.334568
DNVRng,IPLSng,13.522506
HSTNng,CHINng,2.696691
ATLAng,DNVRng,3.653946
CHINng,SNVAng,8.282341
DNVRng,NYCMng,11.572486
ATLAM5,WASHng,3.812254
CHINng,NYCMng,24.171611
ATLAM5,WASHng,1.228402
WASHng,NYCMng,28.794446
HSTNng,CHINng,19.309677
IPLSng,ATLAM5,0.28937
NYCMng,HSTNng,5.165008
CHINng,ATLAM5,1.790358
KSCYng,WASHng,2.398963
CHINng,NYCMng,27.660342
ATLAM5,DNVRng,1.482792
HSTNng,ATLAM5,1.514699
KSCYng,HSTNng,1.588812
STTLng,IPLSng,5.44997
IPLSng,SNVAng,8.142923
ATLAM5,LOSAng,0.669622
WASHng,DNVRng,52.650807
CHINng,NYCMng,38.462628
IPLSng,WASHng,49.425651
ATLAng,LOSAng,2.387319
STTLng,LOSAng,8.720145
DNVRng,CHINng,10.089694
IPLSng,STTLng,28.657754
STTLng,HSTNng,3.954112
DNVRng,SNVAng,28.476133
STTLng,KSCYng,1.171027
KSCYng,DNVRng,3.715297
NYCMng,KSCYng,23.184265
NYCMng,ATLAng,0.93471
NYCMng,SNVAng,4.29846
STTLng,ATLAM5,0.324978
CHINng,ATLAM5,3.731024
LOSAng,SNVAng,9.166653
LOSAng,WASHng,21.545055
STTLng,SNVAng,3.682392
DNVRng,STTLng,16.436734
LOSAng,WASHng,21.415632
ATLAM5,KSCYng,0.013333
ATLAng,SNVAng,2.228743
NYCMng,IPLSng,8.250819
SNVAng,IPLSng,1.077041
NYCMng,ATLAng,13.542268
NYCMng,STTLng,17.251921
STTLng,DNVRng,4.224728
CHINng,ATLAM5,0.23734
WASHng,CHINng,79.336549
IPLSng,WASHng,32.295264
CHINng,SNVAng,11.182106
ATLAM5,DNVRng,1.749084
KSCYng,WASHng,4.711984
KSCYng,LOSAng,24.667434
STTLng,IPLSng,3.300231
NYCMng,ATLAng,7.424685
STTLng,WASHng,3.984449
CHINng,ATLAM5,3.761189
LOSAng,WASHng,89.725394
CHINng,HSTNng,33.200238
ATLAng,DNVRng,5.395694
WASHng,HSTNng,14.903923
LOSAng,IPLSng,26.395955
STTLng,WASHng,14.701442
SNVAng,WASHng,7.657488
KSCYng,ATLAM5,0.013333
WASHng,KSCYng,46.061982
CHINng,KSCYng,7.905653
KSCYng,DNVRng,6.350225
DNVRng,HSTNng,9.968208
STTLng,LOSAng,24.85271
CHINng,ATLAng,50.937579
ATLAM5,STTLng,2.710222
SNVAng,CHINng,1.570957
DNVRng,STTLng,10.790688
LOSAng,CHINng,27.096939
IPLSng,DNVRng,19.23943
ATLAng,HSTNng,1.852217
KSCYng,HSTNng,1.318758
DNVRng,IPLSng,19.735657
CHINng,ATLAM5,0.724173
SNVAng,STTLng,0.490418
WASHng,IPLSng,23.2551
ATLAng,HSTNng,7.90826
SNVAng,IPLSng,0.013333
LOSAng,WASHng,46.692444
KSCYng,CHINng,123.018989
IPLSng,CHINng,28.080291
IPLSng,LOSAng,7.939592
ATLAM5,DNVRng,1.703046
ATLAM5,WASHng,1.088751
HSTNng,SNVAng,0.013333
KSCYng,DNVRng,5.529786
KSCYng,DNVRng,10.332489
ATLAM5,IPLSng,0.125374
NYCMng,SNVAng,6.134415
NYCMng,KSCYng,3.592738
ATLAM5,LOSAng,0.013333
ATLAng,SNVAng,14.482674
IPLSng,LOSAng,47.050632
LOSAng,WASHng,34.833517
STTLng,IPLSng,10.896125
IPLSng,SNVAng,2.084254
LOSAng,WASHng,53.572254
WASHng,KSCYng,2.047746
DNVRng,SNVAng,0.013333
CHINng,ATLAM5,0.013333
KSCYng,DNVRng,0.994459
CHINng,ATLAM5,1.417718
DNVRng,WASHng,32.582596
KSCYng,CHINng,3.687572
KSCYng,DNVRng,5.133228
LOSAng,ATLAng,4.100853
STTLng,SNVAng,2.101055
DNVRng,WASHng,31.496187
IPLSng,CHINng,42.427179
CHINng,NYCMng,105.974059
ATLAng,IPLSng,2.394982
KSCYng,LOSAng,6.877024
ATLAng,SNVAng,2.725574
SNVAng,NYCMng,1.815072
SNVAng,NYCMng,1.569014
CHINng,ATLAng,2.354178
WASHng,DNVRng,14.919611
STTLng,IPLSng,26.426316
ATLAM5,CHINng,2.416262
IPLSng,SNVAng,8.386707
CHINng,ATLAng,10.868879
HSTNng,STTLng,2.525604
IPLSng,WASHng,10.274328
WASHng,KSCYng,31.916916
KSCYng,DNVRng,9.44111
NYCMng,SNVAng,18.129109
CHINng,ATLAM5,0.805282
ATLAM5,WASHng,3.312803
CHINng,SNVAng,1.95841
KSCYng,DNVRng,4.165492
WASHng,NYCMng,19.618733
HSTNng,LOSAng,122.863189
WASHng,ATLAng,51.443079
ATLAng,WASHng,36.652968
KSCYng,HSTNng,2.813673
ATLAng,SNVAng,2.170885
HSTNng,ATLAM5,0.013333
STTLng,ATLAng,1.293079
HSTNng,SNVAng,1.554578
ATLAM5,NYCMng,0.013333
KSCYng,LOSAng,10.488274
KSCYng,SNVAng,1.619519
CHINng,NYCMng,13.074827
ATLAM5,DNVRng,0.273839
NYCMng,ATLAng,40.253427
DNVRng,STTLng,9.690063
DNVRng,STTLng,8.318667
DNVRng,WASHng,57.605566
HSTNng,DNVRng,4.957906
IPLSng,LOSAng,22.091887
LOSAng,HSTNng,8.988131
ATLAng,SNVAng,11.4289
DNVRng,NYCMng,75.251757
LOSAng,DNVRng,18.271618
LOSAng,NYCMng,45.70199
ATLAM5,NYCMng,4.153604
WASHng,SNVAng,13.89708
STTLng,IPLSng,7.5645
DNVRng,NYCMng,6.548291
WASHng,KSCYng,0.901777
HSTNng,NYCMng,0.972969
NYCMng,WASHng,14.194248
IPLSng,CHINng,32.425812
NYCMng,IPLSng,43.518654
WASHng,DNVRng,71.60859
STTLng,IPLSng,1.548049
DNVRng,IPLSng,30.546543
SNVAng,DNVRng,2.850602
LOSAng,WASHng,121.955194
ATLAM5,CHINng,1.570882
HSTNng,SNVAng,0.013333
ATLAM5,KSCYng,0.013333
NYCMng,ATLAng,24.225377
